3899.95,4335.2861,5124.3818,0.592,0.052,15,135,150
3899.95,4328.4766,5111.0166,0.587,0.056,15,150,165
3899.95,4321.6665,5097.6514,0.592,0.07,15,165,180
3899.95,4314.8569,5084.2861,0.58,0.059,15,180,195
3899.95,4308.0469,5070.9214,0.543,0.038,15,195,210
3899.95,4301.2368,5057.5562,0.547,0.044,15,210,225
3899.95,4294.4272,5044.1909,0.556,0.037,15,225,240
3899.95,4287.6172,5030.8262,0.554,0.038,15,240,255
3899.95,4280.8076,5017.4609,0.592,0.07,15,255,270
3899.95,4273.9976,5004.0957,0.57,0.034,15,270,285
3899.95,4267.188,4990.7305,0.593,0.042,15,285,300
3899.95,4260.3779,4977.3657,0.61,0.048,15,300,315
3899.95,4253.5679,4964.0005,0.629,0.051,15,315,330
3899.95,4246.7583,4950.6353,0.584,0.041,15,330,345
3899.95,4239.9482,4937.2705,0.58,0.036,15,345,360
3899.95,4233.1387,4923.9053,0.555,0.04,15,360,375
3899.95,4226.3286,4910.54,0.565,0.038,15,375,390
3899.95,4219.5186,4897.1748,0.595,0.084,15,390,405
3899.95,4212.709,4883.8101,0.601,0.045,15,405,420
3899.95,4205.8989,4870.4448,0.601,0.04,15,420,435
3899.95,4199.0894,4857.0796,0.582,0.04,15,435,450
3899.95,4192.2793,4843.7144,0.618,0.048,15,450,465
3899.95,4185.4692,4830.3496,0.6,0.047,15,465,480
3899.95,4178.6597,4816.9844,0.594,0.049,15,480,495
3899.95,4171.8496,4803.6191,0.807,0.043,15,495,510
3899.95,4165.04,4790.2544,0.792,0.079,15,510,525
3899.95,4158.23,4776.8892,0.581,0.071,15,525,540
3899.95,4151.4204,4763.5239,0.602,0.046,15,540,555
3899.95,4144.6104,4750.1587,0.582,0.047,15,555,570
3899.95,4137.8003,4736.7939,0.583,0.036,15,570,585
3899.95,4130.9907,4723.4287,0.555,0.035,15,585,600
3899.95,4124.1807,4710.0635,0.593,0.08,15,600,615
3899.95,4117.3711,4696.6987,0.565,0.046,15,615,630
3899.95,4110.561,4683.3335,0.555,0.041,15,630,645
3899.95,4106.021,4674.4233,0.631,0.04,5,645,650
3499.95,4789.5381,5344.9067,0.646,0.031,14,16,30
3499.95,4782.9556,5331.9873,0.592,0.045,15,30,45
3499.95,4776.1455,5318.6221,0.62,0.034,15,45,60
3499.95,4769.3354,5305.2568,0.614,0.052,15,60,75
3499.95,4762.5259,5291.8921,0.591,0.046,15,75,90
3499.95,4755.7158,5278.5269,0.648,0.034,15,90,105
3499.95,4748.9062,5265.1616,0.615,0.053,15,105,120
3499.95,4742.0962,5251.7964,0.592,0.034,15,120,135
3499.95,4735.2861,5238.4316,0.655,0.125,15,135,150
3499.95,4728.4766,5225.0664,0.623,0.049,15,150,165
3499.95,4721.6665,5211.7012,0.652,0.073,15,165,180
3499.95,4714.8569,5198.3359,0.633,0.053,15,180,195
3499.95,4708.0469,5184.9712,0.712,0.07,15,195,210
3499.95,4701.2368,5171.606,0.663,0.07,15,210,225
3499.95,4694.4272,5158.2407,0.638,0.062,15,225,240
3499.95,4687.6172,5144.876,0.616,0.095,15,240,255
3499.95,4680.8076,5131.5107,0.708,0.059,15,255,270
3499.95,4673.9976,5118.1455,0.66,0.064,15,270,285
3499.95,4667.188,5104.7803,0.676,0.052,15,285,300
3499.95,4660.3779,5091.4155,0.756,0.086,15,300,315
3499.95,4653.5679,5078.0503,0.696,0.089,15,315,330
3499.95,4646.7583,5064.6851,0.637,0.041,15,330,345
3499.95,4639.9482,5051.3203,0.626,0.041,15,345,360
3499.95,4633.1387,5037.9551,0.655,0.063,15,360,375
3499.95,4626.3286,5024.5898,0.667,0.047,15,375,390
3499.95,4619.5186,5011.2246,0.58,0.068,15,390,405
3499.95,4612.709,4997.8599,0.659,0.095,15,405,420
3499.95,4605.8989,4984.4946,0.647,0.049,15,420,435
3499.95,4599.0894,4971.1294,0.706,0.101,15,435,450
3499.95,4592.2793,4957.7642,0.71,0.061,15,450,465
3499.95,4585.4692,4944.3994,0.615,0.039,15,465,480
3499.95,4578.6597,4931.0342,0.609,0.043,15,480,495
3499.95,4571.8496,4917.6689,0.654,0.039,15,495,510
3499.95,4565.04,4904.3042,0.642,0.042,15,510,525
3499.95,4558.23,4890.939,0.646,0.034,15,525,540
3499.95,4551.4204,4877.5737,0.7,0.042,15,540,555
3499.95,4544.6104,4864.2085,0.66,0.064,15,555,570
3499.95,4537.8003,4850.8438,0.655,0.069,15,570,585
3499.95,4530.9907,4837.4785,0.799,0.125,15,585,600
3499.95,4524.1807,4824.1133,0.711,0.063,15,600,615
3499.95,4517.3711,4810.7485,0.698,0.05,15,615,630
3499.95,4510.561,4797.3833,0.761,0.038,15,630,645
3499.95,4503.751,4784.0181,0.667,0.052,15,645,660
3499.95,4496.9414,4770.6528,0.663,0.055,15,660,675
3499.95,4490.1313,4757.2881,0.588,0.048,15,675,690
3499.95,4483.3218,4743.9229,0.563,0.068,15,690,705
3499.95,4476.5117,4730.5576,0.531,0.054,15,705,720
3499.95,4469.7021,4717.1924,0.548,0.042,15,720,735
3499.95,4462.8921,4703.8276,0.589,0.035,15,735,750
3499.95,4457.2173,4692.6899,0.58,0.03,10,750,760
3499.95,4417.6855,5269.6509,0.734,0.073,12,33,45
3499.95,4423.8145,5257.6221,0.619,0.044,15,45,60
3499.95,4430.6245,5244.2568,0.678,0.065,15,60,75
3499.95,4437.4341,5230.8921,0.637,0.073,15,75,90
3499.95,4444.2441,5217.5269,0.694,0.06,15,90,105
3499.95,4451.0537,5204.1616,0.699,0.061,15,105,120
3499.95,4457.8638,5190.7964,0.737,0.065,15,120,135
3499.95,4464.6738,5177.4316,0.725,0.088,15,135,150
3499.95,4471.4834,5164.0664,0.748,0.099,15,150,165
3499.95,4478.2935,5150.7012,0.707,0.071,15,165,180
3499.95,4485.103,5137.3359,0.663,0.061,15,180,195
3499.95,4491.9131,5123.9712,0.629,0.069,15,195,210
3499.95,4498.7231,5110.606,0.69,0.076,15,210,225
3499.95,4505.5327,5097.2407,0.703,0.09,15,225,240
3499.95,4512.3428,5083.876,0.776,0.093,15,240,255
3499.95,4519.1523,5070.5107,0.696,0.109,15,255,270
3499.95,4525.9624,5057.1455,0.723,0.107,15,270,285
3499.95,4532.772,5043.7803,0.671,0.067,15,285,300
3499.95,4539.582,5030.4155,0.665,0.061,15,300,315
3499.95,4546.3921,5017.0503,0.625,0.061,15,315,330
3499.95,4553.2017,5003.6851,0.67,0.064,15,330,345
3499.95,4560.0117,4990.3203,0.664,0.057,15,345,360
3499.95,4566.8213,4976.9551,0.657,0.087,15,360,375
3499.95,4573.6313,4963.5898,0.642,0.056,15,375,390
3499.95,4580.4414,4950.2246,0.617,0.039,15,390,405
3499.95,4587.251,4936.8599,0.629,0.06,15,405,420
3499.95,4594.061,4923.4946,0.64,0.045,15,420,435
3499.95,4600.8706,4910.1294,0.628,0.051,15,435,450
3499.95,4607.6807,4896.7642,0.637,0.062,15,450,465
3499.95,4614.4907,4883.3994,0.681,0.055,15,465,480
3499.95,4621.3003,4870.0342,0.704,0.078,15,480,495
3499.95,4628.1104,4856.6689,0.683,0.083,15,495,510
3499.95,4634.9199,4843.3042,0.696,0.071,15,510,525
3499.95,4641.73,4829.939,0.649,0.079,15,525,540
