746,-600,-2773000
689,-600,-2772600
681,-600,-2772200
723,-600,-2771800
712,-600,-2771400
664,-600,-2771000
705,-600,-2770600
671,-600,-2770200
580,-600,-2769800
551,-600,-2769400
590,-600,-2769000
601,-600,-2768600
640,-600,-2768200
670,-600,-2767800
681,-600,-2767400
674,-600,-2767000
624,-600,-2766600
692,-600,-2766200
766,-600,-2765800
946,-200,-2821800
914,-200,-2821400
887,-200,-2821000
908,-200,-2820600
877,-200,-2820200
823,-200,-2819800
734,-200,-2819400
705,-200,-2819000
677,-200,-2818600
659,-200,-2818200
628,-200,-2817800
575,-200,-2817400
605,-200,-2817000
639,-200,-2816600
632,-200,-2816200
599,-200,-2815800
621,-200,-2815400
642,-200,-2815000
646,-200,-2814600
651,-200,-2814200
657,-200,-2813800
670,-200,-2813400
658,-200,-2813000
708,-200,-2812600
713,-200,-2812200
692,-200,-2811800
709,-200,-2811400
733,-200,-2811000
747,-200,-2810600
766,-200,-2810200
771,-200,-2809800
840,-200,-2809400
849,-200,-2809000
861,-200,-2808600
790,-200,-2808200
856,-200,-2807800
863,-200,-2807400
861,-200,-2807000
884,-200,-2806600
889,-200,-2806200
911,-200,-2805800
946,-200,-2805400
982,-200,-2805000
963,-200,-2804600
947,-200,-2804200
949,-200,-2803800
966,-200,-2803400
983,-200,-2803000
973,-200,-2802600
951,-200,-2802200
937,-200,-2801800
913,-200,-2801400
934,-200,-2801000
927,-200,-2800600
925,-200,-2800200
941,-200,-2799800
976,-200,-2799400
952,-200,-2799000
929,-200,-2798600
915,-200,-2798200
911,-200,-2797800
929,-200,-2797400
921,-200,-2797000
936,-200,-2796600
928,-200,-2796200
930,-200,-2795800
944,-200,-2795400
949,-200,-2795000
911,-200,-2794600
911,-200,-2794200
936,-200,-2793800
927,-200,-2793400
950,-200,-2793000
949,-200,-2792600
929,-200,-2792200
932,-200,-2791800
959,-200,-2791400
960,-200,-2791000
947,-200,-2790600
980,-200,-2790200
947,-200,-2789800
946,-200,-2789400
959,-200,-2789000
958,-200,-2788600
945,-200,-2788200
931,-200,-2787800
950,-200,-2787400
973,-200,-2787000
998,-200,-2786600
1014,-200,-2786200
1022,-200,-2785800
976,-200,-2785400
962,-200,-2785000
994,-200,-2784600
948,-200,-2784200
922,-200,-2783800
881,-200,-2783400
892,-200,-2783000
910,-200,-2782600
946,-200,-2782200
973,-200,-2781800
1008,-200,-2781400
1029,-200,-2781000
1013,-200,-2780600
985,-200,-2780200
989,-200,-2779800
1002,-200,-2779400
980,-200,-2779000
988,-200,-2778600
1023,-200,-2778200
1004,-200,-2777800
963,-200,-2777400
930,-200,-2777000
928,-200,-2776600
866,-200,-2776200
792,-200,-2775800
789,-200,-2775400
761,-200,-2775000
771,-200,-2774600
758,-200,-2774200
732,-200,-2773800
742,-200,-2773400
731,-200,-2773000
693,-200,-2772600
678,-200,-2772200
659,-200,-2771800
701,-200,-2771400
656,-200,-2771000
660,-200,-2770600
689,-200,-2770200
585,-200,-2769800
525,-200,-2769400
595,-200,-2769000
579,-200,-2768600
595,-200,-2768200
640,-200,-2767800
671,-200,-2767400
645,-200,-2767000
626,-200,-2766600
706,-200,-2766200
764,-200,-2765800
911,200,-2821800
918,200,-2821400
893,200,-2821000
906,200,-2820600
892,200,-2820200
854,200,-2819800
768,200,-2819400
700,200,-2819000
687,200,-2818600
658,200,-2818200
616,200,-2817800
591,200,-2817400
591,200,-2817000
625,200,-2816600
610,200,-2816200
605,200,-2815800
629,200,-2815400
633,200,-2815000
637,200,-2814600
651,200,-2814200
657,200,-2813800
656,200,-2813400
659,200,-2813000
669,200,-2812600
684,200,-2812200
684,200,-2811800
692,200,-2811400
697,200,-2811000
705,200,-2810600
714,200,-2810200
731,200,-2809800
771,200,-2809400
785,200,-2809000
770,200,-2808600
791,200,-2808200
884,200,-2807800
893,200,-2807400
897,200,-2807000
926,200,-2806600
918,200,-2806200
942,200,-2805800
976,200,-2805400
979,200,-2805000
969,200,-2804600
950,200,-2804200
939,200,-2803800
942,200,-2803400
974,200,-2803000
993,200,-2802600
957,200,-2802200
930,200,-2801800
916,200,-2801400
951,200,-2801000
931,200,-2800600
907,200,-2800200
911,200,-2799800
958,200,-2799400
960,200,-2799000
936,200,-2798600
911,200,-2798200
899,200,-2797800
911,200,-2797400
916,200,-2797000
929,200,-2796600
922,200,-2796200
922,200,-2795800
920,200,-2795400
923,200,-2795000
916,200,-2794600
908,200,-2794200
913,200,-2793800
915,200,-2793400
930,200,-2793000
920,200,-2792600
916,200,-2792200
898,200,-2791800
946,200,-2791400
916,200,-2791000
922,200,-2790600
951,200,-2790200
931,200,-2789800
936,200,-2789400
941,200,-2789000
922,200,-2788600
931,200,-2788200
933,200,-2787800
949,200,-2787400
972,200,-2787000
982,200,-2786600
989,200,-2786200
966,200,-2785800
953,200,-2785400
932,200,-2785000
911,200,-2784600
915,200,-2784200
909,200,-2783800
875,200,-2783400
918,200,-2783000
924,200,-2782600
929,200,-2782200
965,200,-2781800
1022,200,-2781400
1033,200,-2781000
994,200,-2780600
975,200,-2780200
991,200,-2779800
1001,200,-2779400
972,200,-2779000
987,200,-2778600
1023,200,-2778200
1004,200,-2777800
965,200,-2777400
964,200,-2777000
943,200,-2776600
888,200,-2776200
845,200,-2775800
793,200,-2775400
759,200,-2775000
731,200,-2774600
736,200,-2774200
737,200,-2773800
720,200,-2773400
703,200,-2773000
679,200,-2772600
664,200,-2772200
647,200,-2771800
629,200,-2771400
645,200,-2771000
655,200,-2770600
701,200,-2770200
563,200,-2769800
508,200,-2769400
602,200,-2769000
573,200,-2768600
580,200,-2768200
619,200,-2767800
624,200,-2767400
610,200,-2767000
645,200,-2766600
707,200,-2766200
782,200,-2765800
866,600,-2821800
876,600,-2821400
863,600,-2821000
912,600,-2820600
891,600,-2820200
853,600,-2819800
765,600,-2819400
720,600,-2819000
705,600,-2818600
677,600,-2818200
651,600,-2817800
633,600,-2817400
599,600,-2817000
612,600,-2816600
605,600,-2816200
622,600,-2815800
668,600,-2815400
655,600,-2815000
666,600,-2814600
672,600,-2814200
686,600,-2813800
696,600,-2813400
696,600,-2813000
704,600,-2812600
683,600,-2812200
702,600,-2811800
705,600,-2811400
718,600,-2811000
717,600,-2810600
737,600,-2810200
739,600,-2809800
757,600,-2809400
751,600,-2809000
767,600,-2808600
818,600,-2808200
861,600,-2807800
937,600,-2807400
929,600,-2807000
921,600,-2806600
962,600,-2806200
994,600,-2805800
989,600,-2805400
989,600,-2805000
977,600,-2804600
961,600,-2804200
948,600,-2803800
962,600,-2803400
995,600,-2803000
1002,600,-2802600
992,600,-2802200
954,600,-2801800
936,600,-2801400
943,600,-2801000
950,600,-2800600
936,600,-2800200
941,600,-2799800
962,600,-2799400
964,600,-2799000
961,600,-2798600
945,600,-2798200
927,600,-2797800
950,600,-2797400
979,600,-2797000
983,600,-2796600
965,600,-2796200
968,600,-2795800
942,600,-2795400
961,600,-2795000
974,600,-2794600
963,600,-2794200
962,600,-2793800
965,600,-2793400
973,600,-2793000
982,600,-2792600
978,600,-2792200
949,600,-2791800
967,600,-2791400
955,600,-2791000
950,600,-2790600
956,600,-2790200
956,600,-2789800
950,600,-2789400
982,600,-2789000
984,600,-2788600
1003,600,-2788200
980,600,-2787800
1002,600,-2787400
1033,600,-2787000
1069,600,-2786600
1053,600,-2786200
1060,600,-2785800
1028,600,-2785400
991,600,-2785000
952,600,-2784600
932,600,-2784200
908,600,-2783800
928,600,-2783400
947,600,-2783000
952,600,-2782600
952,600,-2782200
951,600,-2781800
978,600,-2781400
1059,600,-2781000
1050,600,-2780600
1018,600,-2780200
1030,600,-2779800
1030,600,-2779400
986,600,-2779000
999,600,-2778600
1034,600,-2778200
1016,600,-2777800
998,600,-2777400
971,600,-2777000
920,600,-2776600
919,600,-2776200
850,600,-2775800
807,600,-2775400
791,600,-2775000
784,600,-2774600
796,600,-2774200
786,600,-2773800
764,600,-2773400
739,600,-2773000
713,600,-2772600
671,600,-2772200
667,600,-2771800
634,600,-2771400
610,600,-2771000
651,600,-2770600
685,600,-2770200
604,600,-2769800
548,600,-2769400
626,600,-2769000
594,600,-2768600
593,600,-2768200
645,600,-2767800
652,600,-2767400
668,600,-2767000
696,600,-2766600
722,600,-2766200
799,600,-2765800
832,1000,-2821800
831,1000,-2821400
834,1000,-2821000
905,1000,-2820600
876,1000,-2820200
850,1000,-2819800
791,1000,-2819400
737,1000,-2819000
704,1000,-2818600
681,1000,-2818200
658,1000,-2817800
644,1000,-2817400
610,1000,-2817000
586,1000,-2816600
589,1000,-2816200
611,1000,-2815800
645,1000,-2815400
636,1000,-2815000
652,1000,-2814600
668,1000,-2814200
695,1000,-2813800
709,1000,-2813400
736,1000,-2813000
733,1000,-2812600
710,1000,-2812200
713,1000,-2811800
718,1000,-2811400
738,1000,-2811000
749,1000,-2810600
759,1000,-2810200
781,1000,-2809800
770,1000,-2809400
774,1000,-2809000
765,1000,-2808600
807,1000,-2808200
834,1000,-2807800
890,1000,-2807400
880,1000,-2807000
898,1000,-2806600
936,1000,-2806200
979,1000,-2805800
961,1000,-2805400
963,1000,-2805000
944,1000,-2804600
932,1000,-2804200
928,1000,-2803800
935,1000,-2803400
960,1000,-2803000
984,1000,-2802600
981,1000,-2802200
963,1000,-2801800
944,1000,-2801400
932,1000,-2801000
949,1000,-2800600
938,1000,-2800200
933,1000,-2799800
934,1000,-2799400
945,1000,-2799000
961,1000,-2798600
953,1000,-2798200
932,1000,-2797800
957,1000,-2797400
969,1000,-2797000
981,1000,-2796600
986,1000,-2796200
999,1000,-2795800
971,1000,-2795400
975,1000,-2795000
990,1000,-2794600
972,1000,-2794200
980,1000,-2793800
984,1000,-2793400
1021,1000,-2793000
1007,1000,-2792600
976,1000,-2792200
957,1000,-2791800
977,1000,-2791400
984,1000,-2791000
970,1000,-2790600
963,1000,-2790200
954,1000,-2789800
968,1000,-2789400
1000,1000,-2789000
1019,1000,-2788600
1036,1000,-2788200
998,1000,-2787800
1015,1000,-2787400
1056,1000,-2787000
1095,1000,-2786600
1071,1000,-2786200
1050,1000,-2785800
1029,1000,-2785400
1011,1000,-2785000
1006,1000,-2784600
977,1000,-2784200
937,1000,-2783800
912,1000,-2783400
918,1000,-2783000
918,1000,-2782600
915,1000,-2782200
913,1000,-2781800
942,1000,-2781400
1010,1000,-2781000
1030,1000,-2780600
1011,1000,-2780200
1002,1000,-2779800
1012,1000,-2779400
971,1000,-2779000
999,1000,-2778600
1025,1000,-2778200
987,1000,-2777800
968,1000,-2777400
927,1000,-2777000
890,1000,-2776600
904,1000,-2776200
841,1000,-2775800
819,1000,-2775400
806,1000,-2775000
829,1000,-2774600
816,1000,-2774200
805,1000,-2773800
763,1000,-2773400
731,1000,-2773000
714,1000,-2772600
695,1000,-2772200
681,1000,-2771800
648,1000,-2771400
604,1000,-2771000
638,1000,-2770600
637,1000,-2770200
615,1000,-2769800
547,1000,-2769400
598,1000,-2769000
565,1000,-2768600
588,1000,-2768200
635,1000,-2767800
676,1000,-2767400
701,1000,-2767000
723,1000,-2766600
704,1000,-2766200
765,1000,-2765800
779,1400,-2821800
796,1400,-2821400
796,1400,-2821000
832,1400,-2820600
845,1400,-2820200
838,1400,-2819800
818,1400,-2819400
776,1400,-2819000
705,1400,-2818600
677,1400,-2818200
651,1400,-2817800
627,1400,-2817400
613,1400,-2817000
606,1400,-2816600
595,1400,-2816200
586,1400,-2815800
608,1400,-2815400
630,1400,-2815000
664,1400,-2814600
677,1400,-2814200
716,1400,-2813800
732,1400,-2813400
780,1400,-2813000
767,1400,-2812600
732,1400,-2812200
723,1400,-2811800
714,1400,-2811400
729,1400,-2811000
741,1400,-2810600
740,1400,-2810200
782,1400,-2809800
793,1400,-2809400
797,1400,-2809000
791,1400,-2808600
814,1400,-2808200
832,1400,-2807800
848,1400,-2807400
866,1400,-2807000
910,1400,-2806600
955,1400,-2806200
978,1400,-2805800
960,1400,-2805400
956,1400,-2805000
957,1400,-2804600
936,1400,-2804200
926,1400,-2803800
916,1400,-2803400
925,1400,-2803000
962,1400,-2802600
963,1400,-2802200
953,1400,-2801800
942,1400,-2801400
919,1400,-2801000
931,1400,-2800600
933,1400,-2800200
916,1400,-2799800
911,1400,-2799400
919,1400,-2799000
961,1400,-2798600
939,1400,-2798200
936,1400,-2797800
935,1400,-2797400
950,1400,-2797000
976,1400,-2796600
1008,1400,-2796200
1026,1400,-2795800
1006,1400,-2795400
1003,1400,-2795000
1019,1400,-2794600
993,1400,-2794200
1002,1400,-2793800
1024,1400,-2793400
1025,1400,-2793000
1015,1400,-2792600
975,1400,-2792200
968,1400,-2791800
984,1400,-2791400
1001,1400,-2791000
993,1400,-2790600
967,1400,-2790200
968,1400,-2789800
966,1400,-2789400
994,1400,-2789000
1030,1400,-2788600
1065,1400,-2788200
1015,1400,-2787800
1012,1400,-2787400
1050,1400,-2787000
1089,1400,-2786600
1100,1400,-2786200
1087,1400,-2785800
1056,1400,-2785400
1017,1400,-2785000
987,1400,-2784600
958,1400,-2784200
947,1400,-2783800
926,1400,-2783400
900,1400,-2783000
892,1400,-2782600
899,1400,-2782200
889,1400,-2781800
898,1400,-2781400
952,1400,-2781000
971,1400,-2780600
981,1400,-2780200
992,1400,-2779800
993,1400,-2779400
968,1400,-2779000
993,1400,-2778600
1026,1400,-2778200
974,1400,-2777800
931,1400,-2777400
890,1400,-2777000
862,1400,-2776600
875,1400,-2776200
841,1400,-2775800
830,1400,-2775400
827,1400,-2775000
831,1400,-2774600
794,1400,-2774200
769,1400,-2773800
735,1400,-2773400
708,1400,-2773000
711,1400,-2772600
734,1400,-2772200
698,1400,-2771800
636,1400,-2771400
602,1400,-2771000
602,1400,-2770600
598,1400,-2770200
589,1400,-2769800
549,1400,-2769400
595,1400,-2769000
562,1400,-2768600
624,1400,-2768200
631,1400,-2767800
674,1400,-2767400
724,1400,-2767000
761,1400,-2766600
710,1400,-2766200
782,1400,-2765800
721,1800,-2821800
703,1800,-2821400
748,1800,-2821000
794,1800,-2820600
798,1800,-2820200
777,1800,-2819800
768,1800,-2819400
733,1800,-2819000
678,1800,-2818600
675,1800,-2818200
672,1800,-2817800
648,1800,-2817400
648,1800,-2817000
634,1800,-2816600
614,1800,-2816200
590,1800,-2815800
584,1800,-2815400
634,1800,-2815000
696,1800,-2814600
742,1800,-2814200
763,1800,-2813800
776,1800,-2813400
804,1800,-2813000
789,1800,-2812600
753,1800,-2812200
727,1800,-2811800
735,1800,-2811400
773,1800,-2811000
807,1800,-2810600
781,1800,-2810200
784,1800,-2809800
787,1800,-2809400
788,1800,-2809000
814,1800,-2808600
837,1800,-2808200
855,1800,-2807800
873,1800,-2807400
899,1800,-2807000
936,1800,-2806600
979,1800,-2806200
964,1800,-2805800
945,1800,-2805400
968,1800,-2805000
968,1800,-2804600
951,1800,-2804200
933,1800,-2803800
909,1800,-2803400
908,1800,-2803000
947,1800,-2802600
962,1800,-2802200
933,1800,-2801800
933,1800,-2801400
916,1800,-2801000
909,1800,-2800600
907,1800,-2800200
908,1800,-2799800
932,1800,-2799400
906,1800,-2799000
929,1800,-2798600
920,1800,-2798200
930,1800,-2797800
928,1800,-2797400
962,1800,-2797000
986,1800,-2796600
1034,1800,-2796200
1010,1800,-2795800
1021,1800,-2795400
1031,1800,-2795000
1030,1800,-2794600
1013,1800,-2794200
1032,1800,-2793800
1053,1800,-2793400
1032,1800,-2793000
1025,1800,-2792600
1003,1800,-2792200
990,1800,-2791800
1002,1800,-2791400
1005,1800,-2791000
994,1800,-2790600
977,1800,-2790200
972,1800,-2789800
969,1800,-2789400
987,1800,-2789000
1001,1800,-2788600
1017,1800,-2788200
1025,1800,-2787800
1029,1800,-2787400
1062,1800,-2787000
1094,1800,-2786600
1112,1800,-2786200
1104,1800,-2785800
1072,1800,-2785400
1030,1800,-2785000
982,1800,-2784600
945,1800,-2784200
928,1800,-2783800
912,1800,-2783400
917,1800,-2783000
899,1800,-2782600
898,1800,-2782200
893,1800,-2781800
872,1800,-2781400
904,1800,-2781000
914,1800,-2780600
955,1800,-2780200
1008,1800,-2779800
979,1800,-2779400
958,1800,-2779000
1004,1800,-2778600
1010,1800,-2778200
962,1800,-2777800
919,1800,-2777400
897,1800,-2777000
887,1800,-2776600
871,1800,-2776200
860,1800,-2775800
844,1800,-2775400
833,1800,-2775000
809,1800,-2774600
781,1800,-2774200
766,1800,-2773800
747,1800,-2773400
739,1800,-2773000
737,1800,-2772600
762,1800,-2772200
711,1800,-2771800
641,1800,-2771400
601,1800,-2771000
576,1800,-2770600
571,1800,-2770200
560,1800,-2769800
549,1800,-2769400
570,1800,-2769000
567,1800,-2768600
679,1800,-2768200
723,1800,-2767800
713,1800,-2767400
723,1800,-2767000
774,1800,-2766600
758,1800,-2766200
810,1800,-2765800
709,2200,-2821800
664,2200,-2821400
706,2200,-2821000
730,2200,-2820600
741,2200,-2820200
709,2200,-2819800
741,2200,-2819400
736,2200,-2819000
674,2200,-2818600
655,2200,-2818200
674,2200,-2817800
666,2200,-2817400
645,2200,-2817000
641,2200,-2816600
614,2200,-2816200
590,2200,-2815800
578,2200,-2815400
616,2200,-2815000
666,2200,-2814600
724,2200,-2814200
770,2200,-2813800
817,2200,-2813400
832,2200,-2813000
802,2200,-2812600
790,2200,-2812200
766,2200,-2811800
771,2200,-2811400
824,2200,-2811000
845,2200,-2810600
844,2200,-2810200
831,2200,-2809800
813,2200,-2809400
808,2200,-2809000
819,2200,-2808600
838,2200,-2808200
864,2200,-2807800
908,2200,-2807400
943,2200,-2807000
961,2200,-2806600
970,2200,-2806200
928,2200,-2805800
922,2200,-2805400
973,2200,-2805000
975,2200,-2804600
960,2200,-2804200
930,2200,-2803800
908,2200,-2803400
890,2200,-2803000
933,2200,-2802600
939,2200,-2802200
940,2200,-2801800
921,2200,-2801400
899,2200,-2801000
894,2200,-2800600
901,2200,-2800200
932,2200,-2799800
943,2200,-2799400
925,2200,-2799000
923,2200,-2798600
908,2200,-2798200
928,2200,-2797800
936,2200,-2797400
967,2200,-2797000
986,2200,-2796600
1025,2200,-2796200
981,2200,-2795800
1002,2200,-2795400
1029,2200,-2795000
1012,2200,-2794600
1012,2200,-2794200
1033,2200,-2793800
1052,2200,-2793400
1037,2200,-2793000
1025,2200,-2792600
1023,2200,-2792200
1018,2200,-2791800
1040,2200,-2791400
1018,2200,-2791000
990,2200,-2790600
1008,2200,-2790200
978,2200,-2789800
988,2200,-2789400
1008,2200,-2789000
999,2200,-2788600
1022,2200,-2788200
1056,2200,-2787800
1053,2200,-2787400
1056,2200,-2787000
1091,2200,-2786600
1126,2200,-2786200
1105,2200,-2785800
1090,2200,-2785400
1056,2200,-2785000
1011,2200,-2784600
979,2200,-2784200
946,2200,-2783800
907,2200,-2783400
941,2200,-2783000
940,2200,-2782600
928,2200,-2782200
897,2200,-2781800
857,2200,-2781400
896,2200,-2781000
921,2200,-2780600
939,2200,-2780200
971,2200,-2779800
977,2200,-2779400
944,2200,-2779000
976,2200,-2778600
981,2200,-2778200
909,2200,-2777800
894,2200,-2777400
880,2200,-2777000
879,2200,-2776600
871,2200,-2776200
852,2200,-2775800
835,2200,-2775400
822,2200,-2775000
813,2200,-2774600
806,2200,-2774200
785,2200,-2773800
762,2200,-2773400
769,2200,-2773000
776,2200,-2772600
786,2200,-2772200
730,2200,-2771800
661,2200,-2771400
628,2200,-2771000
580,2200,-2770600
575,2200,-2770200
545,2200,-2769800
537,2200,-2769400
555,2200,-2769000
593,2200,-2768600
706,2200,-2768200
758,2200,-2767800
785,2200,-2767400
781,2200,-2767000
797,2200,-2766600
806,2200,-2766200
844,2200,-2765800
675,2600,-2821800
647,2600,-2821400
659,2600,-2821000
669,2600,-2820600
683,2600,-2820200
679,2600,-2819800
746,2600,-2819400
729,2600,-2819000
674,2600,-2818600
644,2600,-2818200
658,2600,-2817800
650,2600,-2817400
628,2600,-2817000
626,2600,-2816600
596,2600,-2816200
583,2600,-2815800
587,2600,-2815400
615,2600,-2815000
649,2600,-2814600
691,2600,-2814200
765,2600,-2813800
840,2600,-2813400
863,2600,-2813000
863,2600,-2812600
849,2600,-2812200
848,2600,-2811800
826,2600,-2811400
849,2600,-2811000
848,2600,-2810600
866,2600,-2810200
865,2600,-2809800
848,2600,-2809400
849,2600,-2809000
846,2600,-2808600
846,2600,-2808200
875,2600,-2807800
915,2600,-2807400
977,2600,-2807000
968,2600,-2806600
935,2600,-2806200
894,2600,-2805800
910,2600,-2805400
961,2600,-2805000
978,2600,-2804600
954,2600,-2804200
927,2600,-2803800
902,2600,-2803400
886,2600,-2803000
913,2600,-2802600
909,2600,-2802200
931,2600,-2801800
919,2600,-2801400
893,2600,-2801000
903,2600,-2800600
920,2600,-2800200
942,2600,-2799800
947,2600,-2799400
949,2600,-2799000
935,2600,-2798600
928,2600,-2798200
926,2600,-2797800
927,2600,-2797400
941,2600,-2797000
963,2600,-2796600
981,2600,-2796200
951,2600,-2795800
972,2600,-2795400
986,2600,-2795000
971,2600,-2794600
996,2600,-2794200
1025,2600,-2793800
1046,2600,-2793400
1024,2600,-2793000
1007,2600,-2792600
1013,2600,-2792200
1048,2600,-2791800
1047,2600,-2791400
1035,2600,-2791000
1014,2600,-2790600
1017,2600,-2790200
994,2600,-2789800
1008,2600,-2789400
1039,2600,-2789000
1033,2600,-2788600
1037,2600,-2788200
1069,2600,-2787800
1074,2600,-2787400
1072,2600,-2787000
1104,2600,-2786600
1142,2600,-2786200
1116,2600,-2785800
1115,2600,-2785400
1090,2600,-2785000
1041,2600,-2784600
1011,2600,-2784200
992,2600,-2783800
953,2600,-2783400
995,2600,-2783000
999,2600,-2782600
958,2600,-2782200
912,2600,-2781800
860,2600,-2781400
883,2600,-2781000
908,2600,-2780600
899,2600,-2780200
908,2600,-2779800
943,2600,-2779400
927,2600,-2779000
931,2600,-2778600
922,2600,-2778200
871,2600,-2777800
870,2600,-2777400
849,2600,-2777000
855,2600,-2776600
855,2600,-2776200
854,2600,-2775800
837,2600,-2775400
820,2600,-2775000
818,2600,-2774600
825,2600,-2774200
818,2600,-2773800
784,2600,-2773400
781,2600,-2773000
778,2600,-2772600
772,2600,-2772200
737,2600,-2771800
687,2600,-2771400
650,2600,-2771000
626,2600,-2770600
602,2600,-2770200
560,2600,-2769800
534,2600,-2769400
575,2600,-2769000
602,2600,-2768600
691,2600,-2768200
727,2600,-2767800
786,2600,-2767400
815,2600,-2767000
821,2600,-2766600
819,2600,-2766200
873,2600,-2765800
710,3000,-2821800
652,3000,-2821400
635,3000,-2821000
617,3000,-2820600
653,3000,-2820200
685,3000,-2819800
699,3000,-2819400
740,3000,-2819000
674,3000,-2818600
646,3000,-2818200
628,3000,-2817800
618,3000,-2817400
607,3000,-2817000
609,3000,-2816600
579,3000,-2816200
586,3000,-2815800
603,3000,-2815400
629,3000,-2815000
655,3000,-2814600
680,3000,-2814200
760,3000,-2813800
865,3000,-2813400
910,3000,-2813000
929,3000,-2812600
901,3000,-2812200
892,3000,-2811800
883,3000,-2811400
877,3000,-2811000
868,3000,-2810600
893,3000,-2810200
890,3000,-2809800
890,3000,-2809400
900,3000,-2809000
883,3000,-2808600
893,3000,-2808200
915,3000,-2807800
927,3000,-2807400
950,3000,-2807000
934,3000,-2806600
942,3000,-2806200
875,3000,-2805800
891,3000,-2805400
940,3000,-2805000
961,3000,-2804600
956,3000,-2804200
923,3000,-2803800
907,3000,-2803400
909,3000,-2803000
896,3000,-2802600
888,3000,-2802200
909,3000,-2801800
919,3000,-2801400
890,3000,-2801000
903,3000,-2800600
923,3000,-2800200
937,3000,-2799800
934,3000,-2799400
938,3000,-2799000
943,3000,-2798600
944,3000,-2798200
943,3000,-2797800
943,3000,-2797400
948,3000,-2797000
927,3000,-2796600
927,3000,-2796200
926,3000,-2795800
933,3000,-2795400
947,3000,-2795000
944,3000,-2794600
980,3000,-2794200
1001,3000,-2793800
1019,3000,-2793400
989,3000,-2793000
994,3000,-2792600
1001,3000,-2792200
1013,3000,-2791800
1030,3000,-2791400
1023,3000,-2791000
1043,3000,-2790600
1025,3000,-2790200
1019,3000,-2789800
1032,3000,-2789400
1050,3000,-2789000
1062,3000,-2788600
1052,3000,-2788200
1072,3000,-2787800
1085,3000,-2787400
1097,3000,-2787000
1104,3000,-2786600
1122,3000,-2786200
1122,3000,-2785800
1136,3000,-2785400
1106,3000,-2785000
1072,3000,-2784600
1042,3000,-2784200
1032,3000,-2783800
1049,3000,-2783400
1061,3000,-2783000
1020,3000,-2782600
974,3000,-2782200
918,3000,-2781800
865,3000,-2781400
864,3000,-2781000
877,3000,-2780600
852,3000,-2780200
846,3000,-2779800
884,3000,-2779400
917,3000,-2779000
891,3000,-2778600
868,3000,-2778200
845,3000,-2777800
836,3000,-2777400
824,3000,-2777000
831,3000,-2776600
840,3000,-2776200
842,3000,-2775800
844,3000,-2775400
825,3000,-2775000
817,3000,-2774600
828,3000,-2774200
840,3000,-2773800
805,3000,-2773400
774,3000,-2773000
744,3000,-2772600
713,3000,-2772200
696,3000,-2771800
663,3000,-2771400
611,3000,-2771000
639,3000,-2770600
600,3000,-2770200
551,3000,-2769800
527,3000,-2769400
549,3000,-2769000
578,3000,-2768600
637,3000,-2768200
669,3000,-2767800
764,3000,-2767400
785,3000,-2767000
833,3000,-2766600
847,3000,-2766200
898,3000,-2765800
